V969	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	ACCIDENTE DE AERONAVE SIN MOTOR, CON OCUPANTE LESIONADO
V970	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	OTROS ACCIDENTES DE TRANSPORTE AEREO ESPECIFICADOS
V971	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	OTROS ACCIDENTES DE TRANSPORTE AEREO ESPECIFICADOS
V972	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	OTROS ACCIDENTES DE TRANSPORTE AEREO ESPECIFICADOS
V973	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	OTROS ACCIDENTES DE TRANSPORTE AEREO ESPECIFICADOS
G721	ENFERMEDADES DEL SISTEMA NERVIOSO (G00-G99)	OTRAS MIOPATIAS
G722	ENFERMEDADES DEL SISTEMA NERVIOSO (G00-G99)	OTRAS MIOPATIAS
G723	ENFERMEDADES DEL SISTEMA NERVIOSO (G00-G99)	OTRAS MIOPATIAS
G724	ENFERMEDADES DEL SISTEMA NERVIOSO (G00-G99)	OTRAS MIOPATIAS
G728	ENFERMEDADES DEL SISTEMA NERVIOSO (G00-G99)	OTRAS MIOPATIAS
G729	ENFERMEDADES DEL SISTEMA NERVIOSO (G00-G99)	OTRAS MIOPATIAS
G730	ENFERMEDADES DEL SISTEMA NERVIOSO (G00-G99)	TRASTORNOS DEL MUSCULO Y DE LA UNION NEUROMUSCULAR EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
F200	TRASTORNOS MENTALES Y DEL COMPORTAMIENTO (F00-F99)	ESQUIZOFRENIA
F201	TRASTORNOS MENTALES Y DEL COMPORTAMIENTO (F00-F99)	ESQUIZOFRENIA
F202	TRASTORNOS MENTALES Y DEL COMPORTAMIENTO (F00-F99)	ESQUIZOFRENIA
F203	TRASTORNOS MENTALES Y DEL COMPORTAMIENTO (F00-F99)	ESQUIZOFRENIA
F204	TRASTORNOS MENTALES Y DEL COMPORTAMIENTO (F00-F99)	ESQUIZOFRENIA
F205	TRASTORNOS MENTALES Y DEL COMPORTAMIENTO (F00-F99)	ESQUIZOFRENIA
F206	TRASTORNOS MENTALES Y DEL COMPORTAMIENTO (F00-F99)	ESQUIZOFRENIA
V337	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA
V339	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON AUTOMOVIL, CAMIONETA O FURGONETA
V340	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS
V341	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS
V342	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS
D069	TUMORES [NEOPLASIAS] (C00-D48)	CARCINOMA IN SITU DEL CUELLO DEL UTERO
D070	TUMORES [NEOPLASIAS] (C00-D48)	CARCINOMA IN SITU DE OTROS ORGANOS GENITALES Y DE LOS NO ESPECIFICADOS
D071	TUMORES [NEOPLASIAS] (C00-D48)	CARCINOMA IN SITU DE OTROS ORGANOS GENITALES Y DE LOS NO ESPECIFICADOS
D072	TUMORES [NEOPLASIAS] (C00-D48)	CARCINOMA IN SITU DE OTROS ORGANOS GENITALES Y DE LOS NO ESPECIFICADOS
D073	TUMORES [NEOPLASIAS] (C00-D48)	CARCINOMA IN SITU DE OTROS ORGANOS GENITALES Y DE LOS NO ESPECIFICADOS
D074	TUMORES [NEOPLASIAS] (C00-D48)	CARCINOMA IN SITU DE OTROS ORGANOS GENITALES Y DE LOS NO ESPECIFICADOS
A698	CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)	OTRAS INFECCIONES CAUSADAS POR ESPIROQUETAS
A699	CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)	OTRAS INFECCIONES CAUSADAS POR ESPIROQUETAS
A70X	CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)	INFECCION DEBIDA A CLAMYDIA PSITTACI
A710	CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)	TRACOMA
A711	CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)	TRACOMA
A719	CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)	TRACOMA
A740	CIERTAS ENFERMEDADES INFECCIOSAS Y PARASITARIAS (A00-B99)	OTRAS ENFERMEDADES CAUSADAS POR CLAMIDIAS
V978	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	OTROS ACCIDENTES DE TRANSPORTE AEREO ESPECIFICADOS
V98X	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	OTROS ACCIDENTES DE TRANSPORTE ESPECIFICADOS
V99X	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	ACCIDENTE DE TRANSPORTE NO ESPECIFICADO
W000	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	CAIDA EN EL MISMO NIVEL POR HIELO O NIEVE
W001	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	CAIDA EN EL MISMO NIVEL POR HIELO O NIEVE
W002	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	CAIDA EN EL MISMO NIVEL POR HIELO O NIEVE
F208	TRASTORNOS MENTALES Y DEL COMPORTAMIENTO (F00-F99)	ESQUIZOFRENIA
F209	TRASTORNOS MENTALES Y DEL COMPORTAMIENTO (F00-F99)	ESQUIZOFRENIA
F21X	TRASTORNOS MENTALES Y DEL COMPORTAMIENTO (F00-F99)	TRASTORNO ESQUIZOTIPICO
F220	TRASTORNOS MENTALES Y DEL COMPORTAMIENTO (F00-F99)	TRASTORNOS DELIRANTES PERSISTENTES
F228	TRASTORNOS MENTALES Y DEL COMPORTAMIENTO (F00-F99)	TRASTORNOS DELIRANTES PERSISTENTES
F229	TRASTORNOS MENTALES Y DEL COMPORTAMIENTO (F00-F99)	TRASTORNOS DELIRANTES PERSISTENTES
F230	TRASTORNOS MENTALES Y DEL COMPORTAMIENTO (F00-F99)	TRASTORNOS PSICOTICOS AGUDOS Y TRANSITORIOS
Q135	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	MALFORMACIONES CONGENITAS DEL SEGMENTO ANTERIOR DEL OJO
Q138	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	MALFORMACIONES CONGENITAS DEL SEGMENTO ANTERIOR DEL OJO
Q139	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	MALFORMACIONES CONGENITAS DEL SEGMENTO ANTERIOR DEL OJO
Q140	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	MALFORMACIONES CONGENITAS DEL SEGMENTO POSTERIOR DEL OJO
Q141	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	MALFORMACIONES CONGENITAS DEL SEGMENTO POSTERIOR DEL OJO
G731	ENFERMEDADES DEL SISTEMA NERVIOSO (G00-G99)	TRASTORNOS DEL MUSCULO Y DE LA UNION NEUROMUSCULAR EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
G732	ENFERMEDADES DEL SISTEMA NERVIOSO (G00-G99)	TRASTORNOS DEL MUSCULO Y DE LA UNION NEUROMUSCULAR EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
G733	ENFERMEDADES DEL SISTEMA NERVIOSO (G00-G99)	TRASTORNOS DEL MUSCULO Y DE LA UNION NEUROMUSCULAR EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
G734	ENFERMEDADES DEL SISTEMA NERVIOSO (G00-G99)	TRASTORNOS DEL MUSCULO Y DE LA UNION NEUROMUSCULAR EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
G735	ENFERMEDADES DEL SISTEMA NERVIOSO (G00-G99)	TRASTORNOS DEL MUSCULO Y DE LA UNION NEUROMUSCULAR EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
N902	ENFERMEDADES DEL SISTEMA GENITOURINARIO (N00-N99)	OTROS TRASTORNOS NO INFLAMATORIOS DE LA VULVA Y DEL PERINEO
N903	ENFERMEDADES DEL SISTEMA GENITOURINARIO (N00-N99)	OTROS TRASTORNOS NO INFLAMATORIOS DE LA VULVA Y DEL PERINEO
N904	ENFERMEDADES DEL SISTEMA GENITOURINARIO (N00-N99)	OTROS TRASTORNOS NO INFLAMATORIOS DE LA VULVA Y DEL PERINEO
N905	ENFERMEDADES DEL SISTEMA GENITOURINARIO (N00-N99)	OTROS TRASTORNOS NO INFLAMATORIOS DE LA VULVA Y DEL PERINEO
N906	ENFERMEDADES DEL SISTEMA GENITOURINARIO (N00-N99)	OTROS TRASTORNOS NO INFLAMATORIOS DE LA VULVA Y DEL PERINEO
N907	ENFERMEDADES DEL SISTEMA GENITOURINARIO (N00-N99)	OTROS TRASTORNOS NO INFLAMATORIOS DE LA VULVA Y DEL PERINEO
M600	ENFERMEDADES DEL SISTEMA OSTEOMUSCULAR Y DEL TEJIDO CONJUNTIVO (M00-M99)	MIOSITIS
M601	ENFERMEDADES DEL SISTEMA OSTEOMUSCULAR Y DEL TEJIDO CONJUNTIVO (M00-M99)	MIOSITIS
M602	ENFERMEDADES DEL SISTEMA OSTEOMUSCULAR Y DEL TEJIDO CONJUNTIVO (M00-M99)	MIOSITIS
M608	ENFERMEDADES DEL SISTEMA OSTEOMUSCULAR Y DEL TEJIDO CONJUNTIVO (M00-M99)	MIOSITIS
M609	ENFERMEDADES DEL SISTEMA OSTEOMUSCULAR Y DEL TEJIDO CONJUNTIVO (M00-M99)	MIOSITIS
M610	ENFERMEDADES DEL SISTEMA OSTEOMUSCULAR Y DEL TEJIDO CONJUNTIVO (M00-M99)	CALCIFICACION Y OSIFICACION DEL MUSCULO
D075	TUMORES [NEOPLASIAS] (C00-D48)	CARCINOMA IN SITU DE OTROS ORGANOS GENITALES Y DE LOS NO ESPECIFICADOS
D076	TUMORES [NEOPLASIAS] (C00-D48)	CARCINOMA IN SITU DE OTROS ORGANOS GENITALES Y DE LOS NO ESPECIFICADOS
D090	TUMORES [NEOPLASIAS] (C00-D48)	CARCINOMA IN SITU DE OTROS SITIOS Y DE LOS NO ESPECIFICADOS
D091	TUMORES [NEOPLASIAS] (C00-D48)	CARCINOMA IN SITU DE OTROS SITIOS Y DE LOS NO ESPECIFICADOS
D092	TUMORES [NEOPLASIAS] (C00-D48)	CARCINOMA IN SITU DE OTROS SITIOS Y DE LOS NO ESPECIFICADOS
D093	TUMORES [NEOPLASIAS] (C00-D48)	CARCINOMA IN SITU DE OTROS SITIOS Y DE LOS NO ESPECIFICADOS
J668	ENFERMEDADES DEL SISTEMA RESPIRATORIO (J00-J99)	ENFERMEDADES DE LAS VIAS AEREAS DEBIDAS A POLVOS ORGANICOS ESPECIFICOS
J670	ENFERMEDADES DEL SISTEMA RESPIRATORIO (J00-J99)	NEUMONITIS DEBIDA A HIPERSENSIBILIDAD AL POLVO ORGANICO
J671	ENFERMEDADES DEL SISTEMA RESPIRATORIO (J00-J99)	NEUMONITIS DEBIDA A HIPERSENSIBILIDAD AL POLVO ORGANICO
J672	ENFERMEDADES DEL SISTEMA RESPIRATORIO (J00-J99)	NEUMONITIS DEBIDA A HIPERSENSIBILIDAD AL POLVO ORGANICO
J673	ENFERMEDADES DEL SISTEMA RESPIRATORIO (J00-J99)	NEUMONITIS DEBIDA A HIPERSENSIBILIDAD AL POLVO ORGANICO
J674	ENFERMEDADES DEL SISTEMA RESPIRATORIO (J00-J99)	NEUMONITIS DEBIDA A HIPERSENSIBILIDAD AL POLVO ORGANICO
Q142	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	MALFORMACIONES CONGENITAS DEL SEGMENTO POSTERIOR DEL OJO
Q143	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	MALFORMACIONES CONGENITAS DEL SEGMENTO POSTERIOR DEL OJO
Q148	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	MALFORMACIONES CONGENITAS DEL SEGMENTO POSTERIOR DEL OJO
Q149	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	MALFORMACIONES CONGENITAS DEL SEGMENTO POSTERIOR DEL OJO
Q150	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	OTRAS MALFORMACIONES CONGENITAS DEL OJO
D097	TUMORES [NEOPLASIAS] (C00-D48)	CARCINOMA IN SITU DE OTROS SITIOS Y DE LOS NO ESPECIFICADOS
D099	TUMORES [NEOPLASIAS] (C00-D48)	CARCINOMA IN SITU DE OTROS SITIOS Y DE LOS NO ESPECIFICADOS
D100	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR BENIGNO DE LA BOCA Y DE LA FARINGE
D101	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR BENIGNO DE LA BOCA Y DE LA FARINGE
D102	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR BENIGNO DE LA BOCA Y DE LA FARINGE
D103	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR BENIGNO DE LA BOCA Y DE LA FARINGE
D104	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR BENIGNO DE LA BOCA Y DE LA FARINGE
Q730	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	DEFECTOS POR REDUCCION DE MIEMBRO NO ESPECIFICADO
Q731	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	DEFECTOS POR REDUCCION DE MIEMBRO NO ESPECIFICADO
Q738	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	DEFECTOS POR REDUCCION DE MIEMBRO NO ESPECIFICADO
Q740	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	OTRAS ANOMALIAS CONGENITAS DEL (DE LOS) MIEMBRO(S)
Q741	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	OTRAS ANOMALIAS CONGENITAS DEL (DE LOS) MIEMBRO(S)
Q742	MALFORMACIONES CONGENITAS, DEFORMIDADES Y ANOMALIAS CROMOSOMICAS (Q00-Q99)	OTRAS ANOMALIAS CONGENITAS DEL (DE LOS) MIEMBRO(S)
T435	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	ENVENENAMIENTO POR PSICOTROPICOS, NO CLASIFICADOS EN OTRA PARTE
T436	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	ENVENENAMIENTO POR PSICOTROPICOS, NO CLASIFICADOS EN OTRA PARTE
T438	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	ENVENENAMIENTO POR PSICOTROPICOS, NO CLASIFICADOS EN OTRA PARTE
T439	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	ENVENENAMIENTO POR PSICOTROPICOS, NO CLASIFICADOS EN OTRA PARTE
T440	TRAUMATISMOS, ENVENENAMIENTO Y ALGUNAS OTRAS CONSECUENCIAS DE CAUSAS EXTERNAS (S00-T98)	ENVENENAMIENTO POR DROGAS QUE AFECTAN PRINCIPALMENTE EL SISTEMA NERVIOSO AUTONOMO
F231	TRASTORNOS MENTALES Y DEL COMPORTAMIENTO (F00-F99)	TRASTORNOS PSICOTICOS AGUDOS Y TRANSITORIOS
F232	TRASTORNOS MENTALES Y DEL COMPORTAMIENTO (F00-F99)	TRASTORNOS PSICOTICOS AGUDOS Y TRANSITORIOS
F233	TRASTORNOS MENTALES Y DEL COMPORTAMIENTO (F00-F99)	TRASTORNOS PSICOTICOS AGUDOS Y TRANSITORIOS
F238	TRASTORNOS MENTALES Y DEL COMPORTAMIENTO (F00-F99)	TRASTORNOS PSICOTICOS AGUDOS Y TRANSITORIOS
F239	TRASTORNOS MENTALES Y DEL COMPORTAMIENTO (F00-F99)	TRASTORNOS PSICOTICOS AGUDOS Y TRANSITORIOS
F24X	TRASTORNOS MENTALES Y DEL COMPORTAMIENTO (F00-F99)	TRASTORNO DELIRANTE INDUCIDO
D596	ENFERMEDADES DE LA SANGRE Y DE LOS ORGANOS HEMATOPOYETICOS, Y CIERTOS TRASTORNOS QUE AFECTAN EL MECANISMO DE LA INMUNIDAD (D50-D89)	ANEMIA HEMOLITICA ADQUIRIDA
D598	ENFERMEDADES DE LA SANGRE Y DE LOS ORGANOS HEMATOPOYETICOS, Y CIERTOS TRASTORNOS QUE AFECTAN EL MECANISMO DE LA INMUNIDAD (D50-D89)	ANEMIA HEMOLITICA ADQUIRIDA
D599	ENFERMEDADES DE LA SANGRE Y DE LOS ORGANOS HEMATOPOYETICOS, Y CIERTOS TRASTORNOS QUE AFECTAN EL MECANISMO DE LA INMUNIDAD (D50-D89)	ANEMIA HEMOLITICA ADQUIRIDA
D600	ENFERMEDADES DE LA SANGRE Y DE LOS ORGANOS HEMATOPOYETICOS, Y CIERTOS TRASTORNOS QUE AFECTAN EL MECANISMO DE LA INMUNIDAD (D50-D89)	APLASIA ADQUIRIDA, EXCLUSIVA DE LA SERIE ROJA [ ERITOBLASTOPENIA ]
D601	ENFERMEDADES DE LA SANGRE Y DE LOS ORGANOS HEMATOPOYETICOS, Y CIERTOS TRASTORNOS QUE AFECTAN EL MECANISMO DE LA INMUNIDAD (D50-D89)	APLASIA ADQUIRIDA, EXCLUSIVA DE LA SERIE ROJA [ ERITOBLASTOPENIA ]
D105	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR BENIGNO DE LA BOCA Y DE LA FARINGE
D106	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR BENIGNO DE LA BOCA Y DE LA FARINGE
D107	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR BENIGNO DE LA BOCA Y DE LA FARINGE
D109	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR BENIGNO DE LA BOCA Y DE LA FARINGE
D110	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR BENIGNO DE LAS GLANDULAS SALIVALES MAYORES
D117	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR BENIGNO DE LAS GLANDULAS SALIVALES MAYORES
D119	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR BENIGNO DE LAS GLANDULAS SALIVALES MAYORES
D608	ENFERMEDADES DE LA SANGRE Y DE LOS ORGANOS HEMATOPOYETICOS, Y CIERTOS TRASTORNOS QUE AFECTAN EL MECANISMO DE LA INMUNIDAD (D50-D89)	APLASIA ADQUIRIDA, EXCLUSIVA DE LA SERIE ROJA [ ERITOBLASTOPENIA ]
D609	ENFERMEDADES DE LA SANGRE Y DE LOS ORGANOS HEMATOPOYETICOS, Y CIERTOS TRASTORNOS QUE AFECTAN EL MECANISMO DE LA INMUNIDAD (D50-D89)	APLASIA ADQUIRIDA, EXCLUSIVA DE LA SERIE ROJA [ ERITOBLASTOPENIA ]
D610	ENFERMEDADES DE LA SANGRE Y DE LOS ORGANOS HEMATOPOYETICOS, Y CIERTOS TRASTORNOS QUE AFECTAN EL MECANISMO DE LA INMUNIDAD (D50-D89)	OTRAS ANEMIAS APLASTICAS
D611	ENFERMEDADES DE LA SANGRE Y DE LOS ORGANOS HEMATOPOYETICOS, Y CIERTOS TRASTORNOS QUE AFECTAN EL MECANISMO DE LA INMUNIDAD (D50-D89)	OTRAS ANEMIAS APLASTICAS
D612	ENFERMEDADES DE LA SANGRE Y DE LOS ORGANOS HEMATOPOYETICOS, Y CIERTOS TRASTORNOS QUE AFECTAN EL MECANISMO DE LA INMUNIDAD (D50-D89)	OTRAS ANEMIAS APLASTICAS
D613	ENFERMEDADES DE LA SANGRE Y DE LOS ORGANOS HEMATOPOYETICOS, Y CIERTOS TRASTORNOS QUE AFECTAN EL MECANISMO DE LA INMUNIDAD (D50-D89)	OTRAS ANEMIAS APLASTICAS
D618	ENFERMEDADES DE LA SANGRE Y DE LOS ORGANOS HEMATOPOYETICOS, Y CIERTOS TRASTORNOS QUE AFECTAN EL MECANISMO DE LA INMUNIDAD (D50-D89)	OTRAS ANEMIAS APLASTICAS
D619	ENFERMEDADES DE LA SANGRE Y DE LOS ORGANOS HEMATOPOYETICOS, Y CIERTOS TRASTORNOS QUE AFECTAN EL MECANISMO DE LA INMUNIDAD (D50-D89)	OTRAS ANEMIAS APLASTICAS
D62X	ENFERMEDADES DE LA SANGRE Y DE LOS ORGANOS HEMATOPOYETICOS, Y CIERTOS TRASTORNOS QUE AFECTAN EL MECANISMO DE LA INMUNIDAD (D50-D89)	ANEMIA POSTHEMORRAGICA AGUDA
D630	ENFERMEDADES DE LA SANGRE Y DE LOS ORGANOS HEMATOPOYETICOS, Y CIERTOS TRASTORNOS QUE AFECTAN EL MECANISMO DE LA INMUNIDAD (D50-D89)	ANEMIA EN ENFERMEDADES CRONICAS CLASIFICADAS EN OTRA PARTE
J675	ENFERMEDADES DEL SISTEMA RESPIRATORIO (J00-J99)	NEUMONITIS DEBIDA A HIPERSENSIBILIDAD AL POLVO ORGANICO
J676	ENFERMEDADES DEL SISTEMA RESPIRATORIO (J00-J99)	NEUMONITIS DEBIDA A HIPERSENSIBILIDAD AL POLVO ORGANICO
J677	ENFERMEDADES DEL SISTEMA RESPIRATORIO (J00-J99)	NEUMONITIS DEBIDA A HIPERSENSIBILIDAD AL POLVO ORGANICO
J678	ENFERMEDADES DEL SISTEMA RESPIRATORIO (J00-J99)	NEUMONITIS DEBIDA A HIPERSENSIBILIDAD AL POLVO ORGANICO
J679	ENFERMEDADES DEL SISTEMA RESPIRATORIO (J00-J99)	NEUMONITIS DEBIDA A HIPERSENSIBILIDAD AL POLVO ORGANICO
J680	ENFERMEDADES DEL SISTEMA RESPIRATORIO (J00-J99)	AFECCIONES RESPIRATORIAS DEBIDAS A INHALACION DE GASES, HUMOS, VAPORES Y SUSTANCIAS QUIMICAS
D120	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR BENIGNO DEL COLON, DEL RECTO, DEL CONDUCTO ANAL Y DEL ANO
D121	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR BENIGNO DEL COLON, DEL RECTO, DEL CONDUCTO ANAL Y DEL ANO
D122	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR BENIGNO DEL COLON, DEL RECTO, DEL CONDUCTO ANAL Y DEL ANO
D123	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR BENIGNO DEL COLON, DEL RECTO, DEL CONDUCTO ANAL Y DEL ANO
D124	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR BENIGNO DEL COLON, DEL RECTO, DEL CONDUCTO ANAL Y DEL ANO
D125	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR BENIGNO DEL COLON, DEL RECTO, DEL CONDUCTO ANAL Y DEL ANO
V343	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS
V344	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS
V345	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS
V346	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS
V347	CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)	OCUPANTE DE VEHICULO DE MOTOR DE TRES RUEDAS LESIONADO POR COLISION CON VEHICULO DE TRANSPORTE PESADO O AUTOBUS
K863	ENFERMEDADES DEL SISTEMA DIGESTIVO (K00-K93)	OTRAS ENFERMEDADES DEL PANCREAS
K868	ENFERMEDADES DEL SISTEMA DIGESTIVO (K00-K93)	OTRAS ENFERMEDADES DEL PANCREAS
K869	ENFERMEDADES DEL SISTEMA DIGESTIVO (K00-K93)	OTRAS ENFERMEDADES DEL PANCREAS
K870	ENFERMEDADES DEL SISTEMA DIGESTIVO (K00-K93)	TRASTORNOS DE LA VESICULA BILIAR, DE LAS VIAS BILIARES Y DEL PANCREAS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
K871	ENFERMEDADES DEL SISTEMA DIGESTIVO (K00-K93)	TRASTORNOS DE LA VESICULA BILIAR, DE LAS VIAS BILIARES Y DEL PANCREAS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
K900	ENFERMEDADES DEL SISTEMA DIGESTIVO (K00-K93)	MALABSORCION INTESTINAL
D126	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR BENIGNO DEL COLON, DEL RECTO, DEL CONDUCTO ANAL Y DEL ANO
D127	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR BENIGNO DEL COLON, DEL RECTO, DEL CONDUCTO ANAL Y DEL ANO
D128	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR BENIGNO DEL COLON, DEL RECTO, DEL CONDUCTO ANAL Y DEL ANO
D129	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR BENIGNO DEL COLON, DEL RECTO, DEL CONDUCTO ANAL Y DEL ANO
D130	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR BENIGNO DE OTRAS PARTES Y DE LAS MAL DEFINIDAS DEL SISTEMA DIGESTIVO
D131	TUMORES [NEOPLASIAS] (C00-D48)	TUMOR BENIGNO DE OTRAS PARTES Y DE LAS MAL DEFINIDAS DEL SISTEMA DIGESTIVO
